,Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,NonComm_Postions_Spread_All,Comm_Positions_Long_All,Comm_Positions_Short_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Open_Interest_Old,NonComm_Positions_Long_Old,NonComm_Positions_Short_Old,NonComm_Positions_Spread_Old,Comm_Positions_Long_Old,Comm_Positions_Short_Old,Tot_Rept_Positions_Long_Old,Tot_Rept_Positions_Short_Old,NonRept_Positions_Long_Old,NonRept_Positions_Short_Old,Open_Interest_Other,NonComm_Positions_Long_Other,NonComm_Positions_Short_Other,NonComm_Positions_Spread_Other,Comm_Positions_Long_Other,Comm_Positions_Short_Other,Tot_Rept_Positions_Long_Other,Tot_Rept_Positions_Short_Other,NonRept_Positions_Long_Other,NonRept_Positions_Short_Other,Change_in_Open_Interest_All,Change_in_NonComm_Long_All,Change_in_NonComm_Short_All,Change_in_NonComm_Spead_All,Change_in_Comm_Long_All,Change_in_Comm_Short_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_NonComm_Long_All,Pct_of_OI_NonComm_Short_All,Pct_of_OI_NonComm_Spread_All,Pct_of_OI_Comm_Long_All,Pct_of_OI_Comm_Short_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Pct_of_Open_Interest_Old,Pct_of_OI_NonComm_Long_Old,Pct_of_OI_NonComm_Short_Old,Pct_of_OI_NonComm_Spread_Old,Pct_of_OI_Comm_Long_Old,Pct_of_OI_Comm_Short_Old,Pct_of_OI_Tot_Rept_Long_Old,Pct_of_OI_Tot_Rept_Short_Old,Pct_of_OI_NonRept_Long_Old,Pct_of_OI_NonRept_Short_Old,Pct_of_Open_Interest_Other,Pct_of_OI_NonComm_Long_Other,Pct_of_OI_NonComm_Short_Other,Pct_of_OI_NonComm_Spread_Other,Pct_of_OI_Comm_Long_Other,Pct_of_OI_Comm_Short_Other,Pct_of_OI_Tot_Rept_Long_Other,Pct_of_OI_Tot_Rept_Short_Other,Pct_of_OI_NonRept_Long_Other,Pct_of_OI_NonRept_Short_Other,Traders_Tot_All,Traders_NonComm_Long_All,Traders_NonComm_Short_All,Traders_NonComm_Spread_All,Traders_Comm_Long_All,Traders_Comm_Short_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Traders_Tot_Old,Traders_NonComm_Long_Old,Traders_NonComm_Short_Old,Traders_NonComm_Spead_Old,Traders_Comm_Long_Old,Traders_Comm_Short_Old,Traders_Tot_Rept_Long_Old,Traders_Tot_Rept_Short_Old,Traders_Tot_Other,Traders_NonComm_Long_Other,Traders_NonComm_Short_Other,Traders_NonComm_Spread_Other,Traders_Comm_Long_Other,Traders_Comm_Short_Other,Traders_Tot_Rept_Long_Other,Traders_Tot_Rept_Short_Other,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Conc_Gross_LE_4_TDR_Long_Old,Conc_Gross_LE_4_TDR_Short_Old,Conc_Gross_LE_8_TDR_Long_Old,Conc_Gross_LE_8_TDR_Short_Old,Conc_Net_LE_4_TDR_Long_Old,Conc_Net_LE_4_TDR_Short_Old,Conc_Net_LE_8_TDR_Long_Old,Conc_Net_LE_8_TDR_Short_Old,Conc_Gross_LE_4_TDR_Long_Other,Conc_Gross_LE_4_TDR_Short_Other,Conc_Gross_LE_8_TDR_Long_Other,Conc_Gross_LE_8_TDR_Short_Other,Conc_Net_LE_4_TDR_Long_Other,Conc_Net_LE_4_TDR_Short_Other,Conc_Net_LE_8_TDR_Long_Other,Conc_Net_LE_8_TDR_Short_Other,Contract_Units
20,WHEAT-SRW - CHICAGO BOARD OF TRADE,220201,2022-02-01,001602,CBT ,0,1,391162,105427,105077,102171,149988,144888,357586,352136,33576,39026,225071,86230,87181,36087,80291,81088,202608,204356,22463,20715,166091,45954,44653,39327,69697,63800,154978,147780,11113,18311,896.0,-4249.0,7062.0,6983.0,-2615.0,-11240.0,119.0,2805.0,777.0,-1909.0,100,27.0,26.9,26.1,38.3,37.0,91.4,90.0,8.6,10.0,100,38.3,38.7,16.0,35.7,36.0,90.0,90.8,10.0,9.2,100,27.7,26.9,23.7,42.0,38.4,93.3,89.0,6.7,11.0,360,115,91,134,85,108,278,277,325,100,96,84,66,92,214,229,249,72,58,59,59,89,166,180,15.2,10.7,25.6,19.1,14.4,9.1,23.7,15.5,18.3,13.9,30.3,23.5,17.5,12.2,29.4,20.5,20.3,19.8,34.5,29.9,16.5,16.3,26.9,24.3,"(CONTRACTS OF 5,000 BUSHELS)"
21,WHEAT-SRW - CHICAGO BOARD OF TRADE,220125,2022-01-25,001602,CBT ,0,1,390266,109676,98015,95188,152603,156128,357467,349331,32799,40935,227317,91455,82704,32217,81916,90554,205588,205475,21729,21842,162949,44415,41505,36777,70687,65574,151879,143856,11070,19093,11810.0,2913.0,-3908.0,8978.0,-2541.0,6144.0,9350.0,11214.0,2460.0,596.0,100,28.1,25.1,24.4,39.1,40.0,91.6,89.5,8.4,10.5,100,40.2,36.4,14.2,36.0,39.8,90.4,90.4,9.6,9.6,100,27.3,25.5,22.6,43.4,40.2,93.2,88.3,6.8,11.7,349,124,86,123,79,105,265,266,320,101,99,72,61,92,202,225,246,77,53,54,57,90,165,173,15.2,10.7,26.0,19.3,14.7,8.5,23.9,14.8,18.6,14.2,30.3,24.0,17.9,12.3,29.0,21.2,20.2,18.8,35.4,29.3,17.5,15.3,27.7,23.9,"(CONTRACTS OF 5,000 BUSHELS)"
22,WHEAT-SRW - CHICAGO BOARD OF TRADE,220118,2022-01-18,001602,CBT ,0,1,378456,106763,101923,86210,155144,149984,348117,338117,30339,40339,231271,90711,88529,29928,89429,90461,210068,208918,21203,22353,147185,41397,38739,30937,65715,59523,138049,129199,9136,17986,9238.0,6348.0,42.0,-353.0,2146.0,9097.0,8141.0,8786.0,1097.0,452.0,100,28.2,26.9,22.8,41.0,39.6,92.0,89.3,8.0,10.7,100,39.2,38.3,12.9,38.7,39.1,90.8,90.3,9.2,9.7,100,28.1,26.3,21.0,44.6,40.4,93.8,87.8,6.2,12.2,342,109,89,128,87,107,268,267,314,95,94,75,70,92,203,226,245,70,60,48,55,87,150,179,15.9,11.2,26.2,19.9,15.5,8.3,24.7,14.8,18.6,16.4,30.6,27.4,17.8,13.1,29.4,22.6,19.4,16.8,36.1,28.3,19.0,15.1,30.5,24.3,"(CONTRACTS OF 5,000 BUSHELS)"
23,WHEAT-SRW - CHICAGO BOARD OF TRADE,220111,2022-01-11,001602,CBT ,0,1,369218,100415,101881,86563,152998,140887,339976,329331,29242,39887,225262,85428,90497,31310,88389,81909,205127,203716,20135,21546,143956,39206,35603,31034,64609,58978,134849,125615,9107,18341,10079.0,-2137.0,3409.0,2357.0,10840.0,4965.0,11060.0,10731.0,-981.0,-652.0,100,27.2,27.6,23.4,41.4,38.2,92.1,89.2,7.9,10.8,100,37.9,40.2,13.9,39.2,36.4,91.1,90.4,8.9,9.6,100,27.2,24.7,21.6,44.9,41.0,93.7,87.3,6.3,12.7,336,101,92,120,83,109,250,268,310,93,92,77,73,91,203,225,235,61,61,42,52,84,138,170,16.1,11.2,26.2,19.8,15.5,8.6,24.2,15.1,19.1,17.2,30.8,27.8,18.3,13.8,29.5,22.6,20.5,17.2,37.4,28.2,19.6,14.6,31.7,23.6,"(CONTRACTS OF 5,000 BUSHELS)"
24,WHEAT-SRW - CHICAGO BOARD OF TRADE,220104,2022-01-04,001602,CBT ,0,1,359139,102552,98472,84206,142158,135922,328916,318600,30223,40539,221568,87842,87335,31374,81924,81486,201140,200195,20428,21373,137571,36376,32803,31166,60234,54436,127776,118405,9795,19166,2700.0,1971.0,3826.0,-1493.0,2162.0,-2506.0,2640.0,-173.0,60.0,2873.0,100,28.6,27.4,23.4,39.6,37.8,91.6,88.7,8.4,11.3,100,39.6,39.4,14.2,37.0,36.8,90.8,90.4,9.2,9.6,100,26.4,23.8,22.7,43.8,39.6,92.9,86.1,7.1,13.9,330,105,88,114,79,107,245,258,309,95,90,74,69,93,202,220,220,62,49,44,48,82,131,162,15.7,11.7,25.5,20.6,15.1,8.8,23.3,15.2,18.7,18.1,30.6,27.8,17.5,13.7,28.0,22.6,21.3,19.0,37.1,29.6,19.0,14.1,31.1,23.7,"(CONTRACTS OF 5,000 BUSHELS)"
25,BLACK SEA WHEAT FINANCIAL - CHICAGO BOARD OF TRADE,220222,2022-02-22,00160F,CBT ,0,1,10811,3990,2919,0,6190,7336,10180,10255,631,556,2239,315,0,0,1842,2120,2157,2120,82,119,8572,3675,2919,0,4348,5216,8023,8135,549,437,292.0,370.0,0.0,0.0,-31.0,73.0,339.0,73.0,-47.0,219.0,100,36.9,27.0,0.0,57.3,67.9,94.2,94.9,5.8,5.1,100,14.1,0.0,0.0,82.3,94.7,96.3,94.7,3.7,5.3,100,42.9,34.1,0.0,50.7,60.8,93.6,94.9,6.4,5.1,20,5,2,0,9,11,14,13,13,3,0,0,7,3,10,3,17,4,2,0,5,9,9,11,71.5,56.5,87.4,81.2,58.8,55.9,71.0,71.4,80.4,94.7,96.1,94.7,80.4,94.7,96.1,94.7,71.8,62.1,91.3,89.5,55.8,60.7,70.6,71.5,50 Metric Tons
26,BLACK SEA WHEAT FINANCIAL - CHICAGO BOARD OF TRADE,220215,2022-02-15,00160F,CBT ,0,1,10519,3620,2919,0,6221,7263,9841,10182,678,337,2239,415,0,0,1742,2239,2157,2239,82,0,8280,3205,2919,0,4479,5024,7684,7943,596,337,-328.0,-975.0,0.0,-45.0,513.0,-168.0,-507.0,-213.0,179.0,-115.0,100,34.4,27.7,0.0,59.1,69.0,93.6,96.8,6.4,3.2,100,18.5,0.0,0.0,77.8,100.0,96.3,100.0,3.7,0.0,100,38.7,35.3,0.0,54.1,60.7,92.8,95.9,7.2,4.1,22,5,2,0,10,13,15,15,15,3,0,0,8,4,11,4,18,4,2,0,5,11,9,13,67.6,54.5,83.7,79.7,53.6,53.7,65.5,69.2,68.4,100.0,93.2,100.0,68.4,100.0,93.2,100.0,72.9,59.4,90.4,87.8,53.9,58.0,67.2,69.9,50 Metric Tons
27,BLACK SEA WHEAT FINANCIAL - CHICAGO BOARD OF TRADE,220208,2022-02-08,00160F,CBT ,0,1,10847,4595,2919,45,5708,7431,10348,10395,499,452,2091,765,0,0,1236,1920,2001,1920,90,171,8756,3830,2919,45,4472,5511,8347,8475,409,281,-1199.0,-925.0,-63.0,-372.0,-185.0,-907.0,-1482.0,-1342.0,283.0,143.0,100,42.4,26.9,0.4,52.6,68.5,95.4,95.8,4.6,4.2,100,36.6,0.0,0.0,59.1,91.8,95.7,91.8,4.3,8.2,100,43.7,33.3,0.5,51.1,62.9,95.3,96.8,4.7,3.2,24,6,2,1,11,13,17,16,14,3,0,0,9,2,12,2,19,4,2,1,6,11,10,14,69.0,55.7,82.8,80.8,50.1,52.0,61.9,65.6,59.8,91.8,88.4,91.8,59.8,91.8,88.4,91.8,79.4,60.0,91.8,87.4,57.0,54.8,65.6,66.6,50 Metric Tons
28,BLACK SEA WHEAT FINANCIAL - CHICAGO BOARD OF TRADE,220201,2022-02-01,00160F,CBT ,0,1,12046,5520,2982,417,5893,8338,11830,11737,216,309,2935,1265,48,2,1637,2857,2904,2907,31,28,9111,4255,2934,415,4256,5481,8926,8830,185,281,-1093.0,-1940.0,247.0,92.0,855.0,-1315.0,-993.0,-976.0,-100.0,-117.0,100,45.8,24.8,3.5,48.9,69.2,98.2,97.4,1.8,2.6,100,43.1,1.6,0.1,55.8,97.3,98.9,99.0,1.1,1.0,100,46.7,32.2,4.6,46.7,60.2,98.0,96.9,2.0,3.1,24,6,3,1,8,14,15,17,16,4,1,1,5,6,10,7,18,3,3,1,6,11,10,14,70.2,54.9,85.2,78.5,53.5,47.8,61.9,62.9,63.9,93.1,93.8,99.0,63.9,93.1,93.8,99.0,82.0,63.5,95.7,87.6,61.6,52.7,66.0,64.1,50 Metric Tons
29,BLACK SEA WHEAT FINANCIAL - CHICAGO BOARD OF TRADE,220125,2022-01-25,00160F,CBT ,0,1,13139,7460,2735,325,5038,9653,12823,12713,316,426,3063,1235,40,10,1687,2887,2932,2937,131,126,10076,6330,2800,210,3351,6766,9891,9776,185,300,291.0,715.0,35.0,-91.0,22.0,418.0,646.0,362.0,-355.0,-71.0,100,56.8,20.8,2.5,38.3,73.5,97.6,96.8,2.4,3.2,100,40.3,1.3,0.3,55.1,94.3,95.7,95.9,4.3,4.1,100,62.8,27.8,2.1,33.3,67.1,98.2,97.0,1.8,3.0,23,5,2,2,6,15,12,18,14,3,1,1,4,6,8,7,18,3,2,1,5,12,8,15,77.7,52.6,90.1,74.8,62.8,47.6,71.3,66.5,73.8,89.2,95.7,95.9,73.8,89.2,95.4,95.6,87.7,61.5,98.2,82.8,74.4,52.7,75.4,69.2,50 Metric Tons
30,BLACK SEA WHEAT FINANCIAL - CHICAGO BOARD OF TRADE,220118,2022-01-18,00160F,CBT ,0,1,12848,6745,2700,416,5016,9235,12177,12351,671,497,3867,946,200,50,2575,3575,3571,3825,296,42,8981,5999,2700,166,2441,5660,8606,8526,375,455,-579.0,-1030.0,-462.0,-170.0,237.0,-136.0,-963.0,-768.0,384.0,189.0,100,52.5,21.0,3.2,39.0,71.9,94.8,96.1,5.2,3.9,100,24.5,5.2,1.3,66.6,92.4,92.3,98.9,7.7,1.1,100,66.8,30.1,1.8,27.2,63.0,95.8,94.9,4.2,5.1,21,5,1,2,5,14,10,17,15,3,1,1,4,7,7,9,16,3,1,1,3,11,6,13,83.1,53.4,92.9,76.0,66.8,50.2,74.7,67.9,82.1,84.9,92.3,97.6,82.1,84.9,91.1,97.6,90.5,64.5,95.8,82.3,74.2,54.6,75.6,67.5,50 Metric Tons
31,BLACK SEA WHEAT FINANCIAL - CHICAGO BOARD OF TRADE,220111,2022-01-11,00160F,CBT ,0,1,13427,7775,3162,586,4779,9371,13140,13119,287,308,3977,1121,662,50,2689,3257,3860,3969,117,8,9450,6954,2800,236,2090,6114,9280,9150,170,300,-3945.0,-772.0,54.0,-619.0,-2415.0,-3281.0,-3806.0,-3846.0,-139.0,-99.0,100,57.9,23.5,4.4,35.6,69.8,97.9,97.7,2.1,2.3,100,28.2,16.6,1.3,67.6,81.9,97.1,99.8,2.9,0.2,100,73.6,29.6,2.5,22.1,64.7,98.2,96.8,1.8,3.2,23,6,2,3,5,15,12,19,16,4,2,1,4,6,8,9,19,4,2,2,3,12,8,15,84.1,49.7,94.9,72.0,70.8,49.7,79.9,66.9,85.2,78.5,97.1,98.9,85.2,78.5,95.8,98.5,88.1,61.3,98.2,78.8,77.1,55.1,82.5,70.0,50 Metric Tons
32,BLACK SEA WHEAT FINANCIAL - CHICAGO BOARD OF TRADE,220104,2022-01-04,00160F,CBT ,0,1,17372,8547,3108,1205,7194,12652,16946,16965,426,407,7081,1637,462,650,4588,5862,6875,6974,206,107,10291,7064,2800,401,2606,6790,10071,9991,220,300,-435.0,352.0,87.0,-300.0,-286.0,-105.0,-234.0,-318.0,-201.0,-117.0,100,49.2,17.9,6.9,41.4,72.8,97.5,97.7,2.5,2.3,100,23.1,6.5,9.2,64.8,82.8,97.1,98.5,2.9,1.5,100,68.6,27.2,3.9,25.3,66.0,97.9,97.1,2.1,2.9,24,6,2,4,7,15,15,19,21,6,1,2,6,10,12,13,18,3,2,2,4,13,8,16,85.8,47.7,93.7,70.2,72.1,46.8,78.7,67.4,79.8,70.5,92.1,91.2,69.9,68.6,81.5,84.7,92.5,61.2,97.9,79.2,82.1,57.4,82.9,72.9,50 Metric Tons
33,WHEAT-HRW - CHICAGO BOARD OF TRADE,220621,2022-06-21,001612,CBT ,0,1,173165,53876,24348,27855,71176,97176,152907,149379,20258,23786,163479,49138,23621,25817,69603,93425,144558,142863,18921,20616,9686,5793,1782,983,1573,3751,8349,6516,1337,3170,-4628.0,145.0,3975.0,-2810.0,-515.0,-5576.0,-3180.0,-4411.0,-1448.0,-217.0,100,31.1,14.1,16.1,41.1,56.1,88.3,86.3,11.7,13.7,100,30.1,14.4,15.8,42.6,57.1,88.4,87.4,11.6,12.6,100,59.8,18.4,10.1,16.2,38.7,86.2,67.3,13.8,32.7,217,65,44,57,79,84,174,158,216,65,43,53,76,81,167,154,92,12,19,9,22,52,41,74,14.4,19.3,23.4,30.2,13.3,19.2,21.3,27.4,15.3,20.2,24.5,31.4,14.1,20.1,22.5,28.8,60.4,26.9,75.0,36.9,60.3,18.7,66.9,26.0,"(CONTRACTS OF 5,000 BUSHELS)"
34,WHEAT-HRW - CHICAGO BOARD OF TRADE,220614,2022-06-14,001612,CBT ,0,1,177793,53731,20373,30665,71691,102752,156087,153790,21706,24003,168170,49154,19342,28678,70150,99201,147982,147221,20188,20949,9623,5202,1656,1362,1541,3551,8105,6569,1518,3054,-2542.0,-1111.0,-440.0,-3763.0,1728.0,-144.0,-3146.0,-4347.0,604.0,1805.0,100,30.2,11.5,17.2,40.3,57.8,87.8,86.5,12.2,13.5,100,29.2,11.5,17.1,41.7,59.0,88.0,87.5,12.0,12.5,100,54.1,17.2,14.2,16.0,36.9,84.2,68.3,15.8,31.7,217,67,38,56,82,88,180,155,216,69,36,54,77,86,172,153,92,9,19,9,24,53,40,75,13.9,19.5,23.0,29.9,13.3,19.2,21.3,26.5,14.7,20.4,24.1,31.1,14.1,20.1,22.5,27.7,59.5,26.5,73.6,36.7,57.7,17.8,61.7,24.6,"(CONTRACTS OF 5,000 BUSHELS)"
35,WHEAT-HRW - CHICAGO BOARD OF TRADE,220607,2022-06-07,001612,CBT ,0,1,180335,54842,20813,34428,69963,102896,159233,158137,21102,22198,171468,51234,20220,32101,68445,99653,151780,151974,19688,19494,8867,4553,1538,1382,1518,3243,7453,6163,1414,2704,-256.0,-3511.0,-1273.0,2409.0,1366.0,-2429.0,264.0,-1293.0,-520.0,1037.0,100,30.4,11.5,19.1,38.8,57.1,88.3,87.7,11.7,12.3,100,29.9,11.8,18.7,39.9,58.1,88.5,88.6,11.5,11.4,100,51.3,17.3,15.6,17.1,36.6,84.1,69.5,15.9,30.5,217,70,35,59,79,88,179,157,217,71,36,56,73,86,171,154,91,11,16,9,22,54,40,74,15.5,19.0,24.9,30.3,14.3,18.4,22.0,26.2,16.3,19.4,25.7,31.4,15.1,19.2,23.1,27.1,54.3,26.9,69.0,37.8,53.2,17.2,59.2,24.4,"(CONTRACTS OF 5,000 BUSHELS)"
36,WHEAT-HRW - CHICAGO BOARD OF TRADE,220531,2022-05-31,001612,CBT ,0,1,180591,58353,22086,32019,68597,105325,158969,159430,21622,21161,173911,57368,23449,28830,67403,102736,153601,155015,20310,18896,6680,2997,649,1177,1194,2589,5368,4415,1312,2265,2894.0,-1931.0,472.0,3217.0,2022.0,-1177.0,3308.0,2512.0,-414.0,382.0,100,32.3,12.2,17.7,38.0,58.3,88.0,88.3,12.0,11.7,100,33.0,13.5,16.6,38.8,59.1,88.3,89.1,11.7,10.9,100,44.9,9.7,17.6,17.9,38.8,80.4,66.1,19.6,33.9,223,70,40,60,78,88,178,162,223,70,41,59,71,87,170,161,90,10,16,8,21,54,38,73,15.2,19.3,24.4,30.2,14.0,18.5,22.2,26.5,15.8,19.8,25.1,30.9,14.6,19.1,23.1,27.1,46.6,23.1,64.3,33.8,41.9,13.6,54.3,22.2,"(CONTRACTS OF 5,000 BUSHELS)"
37,WHEAT-HRW - CHICAGO BOARD OF TRADE,220524,2022-05-24,001612,CBT ,0,1,177697,60284,21614,28802,66575,106502,155661,156918,22036,20779,171671,59186,22758,26240,65483,103947,150909,152945,20762,18726,6026,2732,490,928,1092,2555,4752,3973,1274,2053,2792.0,-65.0,262.0,3920.0,-355.0,-1700.0,3500.0,2482.0,-708.0,310.0,100,33.9,12.2,16.2,37.5,59.9,87.6,88.3,12.4,11.7,100,34.5,13.3,15.3,38.1,60.6,87.9,89.1,12.1,10.9,100,45.3,8.1,15.4,18.1,42.4,78.9,65.9,21.1,34.1,227,69,41,61,76,90,176,166,227,68,44,60,70,88,169,164,84,13,13,6,16,51,32,68,15.8,20.3,25.2,31.1,14.5,19.0,22.9,27.7,16.4,20.9,25.8,31.6,15.0,19.5,23.7,28.2,44.5,22.6,62.3,34.6,39.4,14.4,53.1,24.2,"(CONTRACTS OF 5,000 BUSHELS)"
38,WHEAT-HRW - CHICAGO BOARD OF TRADE,220517,2022-05-17,001612,CBT ,0,1,174905,60349,21352,24882,66930,108202,152161,154436,22744,20469,169715,59373,22052,22891,65815,105978,148079,150921,21636,18794,5190,2046,370,921,1115,2224,4082,3515,1108,1675,2328.0,742.0,-676.0,-375.0,1350.0,2249.0,1717.0,1198.0,611.0,1130.0,100,34.5,12.2,14.2,38.3,61.9,87.0,88.3,13.0,11.7,100,35.0,13.0,13.5,38.8,62.4,87.3,88.9,12.7,11.1,100,39.4,7.1,17.7,21.5,42.9,78.7,67.7,21.3,32.3,226,71,40,61,73,89,176,163,226,70,44,60,67,88,169,162,90,15,14,7,16,54,35,72,16.1,20.9,25.1,31.5,14.5,20.0,22.7,28.8,16.6,21.5,25.5,32.1,15.0,20.6,23.4,29.4,45.6,21.2,62.6,32.8,37.9,14.8,48.3,23.3,"(CONTRACTS OF 5,000 BUSHELS)"
39,WHEAT-HRW - CHICAGO BOARD OF TRADE,220510,2022-05-10,001612,CBT ,0,1,172577,59607,22028,25257,65580,105953,150444,153238,22133,19339,167997,58811,22519,23397,64705,104193,146913,150109,21084,17888,4580,1683,396,973,875,1760,3531,3129,1049,1451,705.0,-1895.0,-1941.0,2077.0,-138.0,17.0,44.0,153.0,661.0,552.0,100,34.5,12.8,14.6,38.0,61.4,87.2,88.8,12.8,11.2,100,35.0,13.4,13.9,38.5,62.0,87.4,89.4,12.6,10.6,100,36.7,8.6,21.2,19.1,38.4,77.1,68.3,22.9,31.7,222,63,43,58,71,88,167,161,222,64,44,56,67,88,161,161,79,9,14,5,15,48,27,65,16.1,20.9,25.1,31.4,14.7,20.4,23.0,28.8,16.5,21.3,25.5,31.9,15.1,20.8,23.6,29.2,44.8,25.4,64.1,37.8,35.1,14.7,48.6,22.2,"(CONTRACTS OF 5,000 BUSHELS)"
40,WHEAT-HRW - CHICAGO BOARD OF TRADE,220503,2022-05-03,001612,CBT ,0,1,171872,61502,23969,23180,65718,105936,150400,153085,21472,18787,167753,60811,24490,21332,65046,104394,147189,150216,20564,17537,4119,1597,385,942,672,1542,3211,2869,908,1250,-1820.0,-2232.0,662.0,1553.0,-693.0,-4608.0,-1372.0,-2393.0,-448.0,573.0,100,35.8,13.9,13.5,38.2,61.6,87.5,89.1,12.5,10.9,100,36.3,14.6,12.7,38.8,62.2,87.7,89.5,12.3,10.5,100,38.8,9.3,22.9,16.3,37.4,78.0,69.7,22.0,30.3,226,69,40,53,68,91,165,160,226,69,41,50,63,90,158,158,80,8,14,5,18,49,30,65,16.2,20.8,26.1,31.7,15.3,20.4,24.4,28.7,16.6,21.3,26.7,32.2,15.7,20.8,25.0,29.1,43.5,27.8,63.7,41.9,31.1,15.6,47.6,23.6,"(CONTRACTS OF 5,000 BUSHELS)"
41,WHEAT-HRW - CHICAGO BOARD OF TRADE,220426,2022-04-26,001612,CBT ,0,1,173692,63734,23307,21627,66411,110544,151772,155478,21920,18214,4307,1112,256,1,2262,3279,3375,3536,932,771,169385,63548,23977,20700,64149,107265,148397,151942,20988,17443,-3678.0,-359.0,3506.0,-3709.0,536.0,-1961.0,-3532.0,-2164.0,-146.0,-1514.0,100,36.7,13.4,12.5,38.2,63.6,87.4,89.5,12.6,10.5,100,25.8,5.9,0.0,52.5,76.1,78.4,82.1,21.6,17.9,100,37.5,14.2,12.2,37.9,63.3,87.6,89.7,12.4,10.3,225,68,37,54,72,97,169,164,57,10,3,1,20,25,31,29,224,67,38,50,66,96,160,162,15.7,22.4,26.3,33.3,15.4,20.6,25.2,29.5,48.1,37.8,63.6,62.9,39.4,34.5,53.1,56.8,16.1,22.8,26.9,33.8,15.8,21.0,25.8,30.4,"(CONTRACTS OF 5,000 BUSHELS)"
42,WHEAT-HRW - CHICAGO BOARD OF TRADE,220419,2022-04-19,001612,CBT ,0,1,177370,64093,19801,25336,65875,112505,155304,157642,22066,19728,19855,10930,3155,4,4964,14726,15898,17885,3957,1970,157515,61009,24492,17486,60911,97779,139406,139757,18109,17758,1470.0,1072.0,80.0,149.0,-65.0,1184.0,1156.0,1413.0,314.0,57.0,100,36.1,11.2,14.3,37.1,63.4,87.6,88.9,12.4,11.1,100,55.0,15.9,0.0,25.0,74.2,80.1,90.1,19.9,9.9,100,38.7,15.5,11.1,38.7,62.1,88.5,88.7,11.5,11.3,221,65,38,58,70,94,168,163,111,29,12,1,31,43,61,55,218,65,40,51,62,92,153,160,15.6,23.2,25.8,33.8,15.2,21.2,24.2,29.9,38.9,44.2,51.0,58.2,38.9,44.2,51.0,58.2,16.1,22.5,27.2,33.8,16.0,20.0,26.5,30.2,"(CONTRACTS OF 5,000 BUSHELS)"
43,WHEAT-HRW - CHICAGO BOARD OF TRADE,220412,2022-04-12,001612,CBT ,0,1,175900,63021,19721,25187,65940,111321,154148,156229,21752,19671,32234,17777,7317,34,9697,21734,27508,29085,4726,3149,143666,55074,22234,15323,56243,89587,126640,127144,17026,16522,-2249.0,1223.0,1021.0,-3322.0,-2443.0,-1100.0,-4542.0,-3401.0,2293.0,1152.0,100,35.8,11.2,14.3,37.5,63.3,87.6,88.8,12.4,11.2,100,55.1,22.7,0.1,30.1,67.4,85.3,90.2,14.7,9.8,100,38.3,15.5,10.7,39.1,62.4,88.1,88.5,11.9,11.5,221,66,41,61,63,87,162,162,155,48,27,5,35,48,84,79,214,63,43,47,56,86,148,150,15.7,22.8,25.7,34.1,15.3,21.1,24.5,30.2,28.9,39.3,41.1,54.3,28.9,39.3,41.0,53.0,16.2,21.9,26.9,33.9,16.1,19.3,26.2,29.5,"(CONTRACTS OF 5,000 BUSHELS)"
44,WHEAT-HRW - CHICAGO BOARD OF TRADE,220405,2022-04-05,001612,CBT ,0,1,178149,61798,18700,28509,68383,112421,158690,159630,19459,18519,60554,33148,18490,212,20402,37566,53762,56268,6792,4286,117595,44555,16115,12392,47981,74855,104928,103362,12667,14233,-295.0,-1012.0,916.0,-1525.0,907.0,-741.0,-1630.0,-1350.0,1335.0,1055.0,100,34.7,10.5,16.0,38.4,63.1,89.1,89.6,10.9,10.4,100,54.7,30.5,0.4,33.7,62.0,88.8,92.9,11.2,7.1,100,37.9,13.7,10.5,40.8,63.7,89.2,87.9,10.8,12.1,214,62,41,54,66,87,158,157,164,48,31,8,37,53,86,91,196,52,38,36,56,83,132,136,16.2,22.4,27.2,32.6,15.6,20.4,24.5,30.1,28.8,42.5,41.3,54.7,28.8,42.5,41.3,54.6,18.1,19.9,30.5,32.0,17.9,16.0,28.5,25.3,"(CONTRACTS OF 5,000 BUSHELS)"
