,Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,NonComm_Postions_Spread_All,Comm_Positions_Long_All,Comm_Positions_Short_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Open_Interest_Old,NonComm_Positions_Long_Old,NonComm_Positions_Short_Old,NonComm_Positions_Spread_Old,Comm_Positions_Long_Old,Comm_Positions_Short_Old,Tot_Rept_Positions_Long_Old,Tot_Rept_Positions_Short_Old,NonRept_Positions_Long_Old,NonRept_Positions_Short_Old,Open_Interest_Other,NonComm_Positions_Long_Other,NonComm_Positions_Short_Other,NonComm_Positions_Spread_Other,Comm_Positions_Long_Other,Comm_Positions_Short_Other,Tot_Rept_Positions_Long_Other,Tot_Rept_Positions_Short_Other,NonRept_Positions_Long_Other,NonRept_Positions_Short_Other,Change_in_Open_Interest_All,Change_in_NonComm_Long_All,Change_in_NonComm_Short_All,Change_in_NonComm_Spead_All,Change_in_Comm_Long_All,Change_in_Comm_Short_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_NonComm_Long_All,Pct_of_OI_NonComm_Short_All,Pct_of_OI_NonComm_Spread_All,Pct_of_OI_Comm_Long_All,Pct_of_OI_Comm_Short_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Pct_of_Open_Interest_Old,Pct_of_OI_NonComm_Long_Old,Pct_of_OI_NonComm_Short_Old,Pct_of_OI_NonComm_Spread_Old,Pct_of_OI_Comm_Long_Old,Pct_of_OI_Comm_Short_Old,Pct_of_OI_Tot_Rept_Long_Old,Pct_of_OI_Tot_Rept_Short_Old,Pct_of_OI_NonRept_Long_Old,Pct_of_OI_NonRept_Short_Old,Pct_of_Open_Interest_Other,Pct_of_OI_NonComm_Long_Other,Pct_of_OI_NonComm_Short_Other,Pct_of_OI_NonComm_Spread_Other,Pct_of_OI_Comm_Long_Other,Pct_of_OI_Comm_Short_Other,Pct_of_OI_Tot_Rept_Long_Other,Pct_of_OI_Tot_Rept_Short_Other,Pct_of_OI_NonRept_Long_Other,Pct_of_OI_NonRept_Short_Other,Traders_Tot_All,Traders_NonComm_Long_All,Traders_NonComm_Short_All,Traders_NonComm_Spread_All,Traders_Comm_Long_All,Traders_Comm_Short_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Traders_Tot_Old,Traders_NonComm_Long_Old,Traders_NonComm_Short_Old,Traders_NonComm_Spead_Old,Traders_Comm_Long_Old,Traders_Comm_Short_Old,Traders_Tot_Rept_Long_Old,Traders_Tot_Rept_Short_Old,Traders_Tot_Other,Traders_NonComm_Long_Other,Traders_NonComm_Short_Other,Traders_NonComm_Spread_Other,Traders_Comm_Long_Other,Traders_Comm_Short_Other,Traders_Tot_Rept_Long_Other,Traders_Tot_Rept_Short_Other,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Conc_Gross_LE_4_TDR_Long_Old,Conc_Gross_LE_4_TDR_Short_Old,Conc_Gross_LE_8_TDR_Long_Old,Conc_Gross_LE_8_TDR_Short_Old,Conc_Net_LE_4_TDR_Long_Old,Conc_Net_LE_4_TDR_Short_Old,Conc_Net_LE_8_TDR_Long_Old,Conc_Net_LE_8_TDR_Short_Old,Conc_Gross_LE_4_TDR_Long_Other,Conc_Gross_LE_4_TDR_Short_Other,Conc_Gross_LE_8_TDR_Long_Other,Conc_Gross_LE_8_TDR_Short_Other,Conc_Net_LE_4_TDR_Long_Other,Conc_Net_LE_4_TDR_Short_Other,Conc_Net_LE_8_TDR_Long_Other,Conc_Net_LE_8_TDR_Short_Other,Contract_Units
3581,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,60418,2006-04-18,092741,CME,0,92,80925,10744,32912,123,55955,29450,66822,62485,14103,18440,80925,10744,32912,123,55955,29450,66822,62485,14103,18440,0,0,0,0,0,0,0,0,0,0,2320.0,4274.0,-2209.0,-172.0,-5602.0,6074.0,-1500.0,3693.0,3820.0,-1373.0,100,13.3,40.7,0.2,69.1,36.4,82.6,77.2,17.4,22.8,100,13.3,40.7,0.2,69.1,36.4,82.6,77.2,17.4,22.8,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,9,19,1,12,11,22,30,46,9,19,1,12,11,22,30,0,0,0,0,0,0,0,0,59.4,39.7,72.9,52.4,59.3,39.6,70.8,52.1,59.4,39.7,72.9,52.4,59.3,39.6,70.8,52.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 125,000 SWISS FRANCS)"
3582,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,60411,2006-04-11,092741,CME,0,92,78605,6470,35121,295,61557,23376,68322,58792,10283,19813,78605,6470,35121,295,61557,23376,68322,58792,10283,19813,0,0,0,0,0,0,0,0,0,0,-415.0,-942.0,-10419.0,295.0,-1023.0,12312.0,-1670.0,2188.0,1255.0,-2603.0,100,8.2,44.7,0.4,78.3,29.7,86.9,74.8,13.1,25.2,100,8.2,44.7,0.4,78.3,29.7,86.9,74.8,13.1,25.2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,9,22,1,11,11,20,34,48,9,22,1,11,11,20,34,0,0,0,0,0,0,0,0,68.0,33.4,80.8,44.8,67.8,33.2,78.5,44.6,68.0,33.4,80.8,44.8,67.8,33.2,78.5,44.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 125,000 SWISS FRANCS)"
3583,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,60404,2006-04-04,092741,CME,0,92,79020,7412,45540,0,62580,11064,69992,56604,9028,22416,79020,7412,45540,0,62580,11064,69992,56604,9028,22416,0,0,0,0,0,0,0,0,0,0,-5675.0,1592.0,-5615.0,-199.0,-9782.0,-257.0,-8389.0,-6071.0,2714.0,396.0,100,9.4,57.6,0.0,79.2,14.0,88.6,71.6,11.4,28.4,100,9.4,57.6,0.0,79.2,14.0,88.6,71.6,11.4,28.4,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,10,24,0,9,9,19,33,49,10,24,0,9,9,19,33,0,0,0,0,0,0,0,0,67.7,34.8,80.0,46.6,67.7,34.8,78.0,46.6,67.7,34.8,80.0,46.6,67.7,34.8,78.0,46.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 125,000 SWISS FRANCS)"
3584,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,60328,2006-03-28,092741,CME,0,92,84695,5820,51155,199,72362,11321,78381,62675,6314,22020,84695,5820,51155,199,72362,11321,78381,62675,6314,22020,0,0,0,0,0,0,0,0,0,0,1388.0,2358.0,828.0,199.0,1676.0,901.0,4233.0,1928.0,-2845.0,-540.0,100,6.9,60.4,0.2,85.4,13.4,92.5,74.0,7.5,26.0,100,6.9,60.4,0.2,85.4,13.4,92.5,74.0,7.5,26.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,8,28,1,12,10,21,38,55,8,28,1,12,10,21,38,0,0,0,0,0,0,0,0,64.2,33.0,82.7,43.7,64.1,33.0,81.9,43.7,64.2,33.0,82.7,43.7,64.1,33.0,81.9,43.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 125,000 SWISS FRANCS)"
3585,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,60321,2006-03-21,092741,CME,0,92,83307,3462,50327,0,70686,10420,74148,60747,9159,22560,83307,3462,50327,0,70686,10420,74148,60747,9159,22560,0,0,0,0,0,0,0,0,0,0,-10406.0,-3967.0,-5480.0,-36.0,-7431.0,-3755.0,-11434.0,-9271.0,1028.0,-1135.0,100,4.2,60.4,0.0,84.9,12.5,89.0,72.9,11.0,27.1,100,4.2,60.4,0.0,84.9,12.5,89.0,72.9,11.0,27.1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,5,24,0,12,9,17,33,47,5,24,0,12,9,17,33,0,0,0,0,0,0,0,0,65.4,36.2,80.9,48.1,65.3,36.2,78.9,48.1,65.4,36.2,80.9,48.1,65.3,36.2,78.9,48.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 125,000 SWISS FRANCS)"
3586,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,60314,2006-03-14,092741,CME,0,92,93713,7429,55807,36,78117,14175,85582,70018,8131,23695,93713,7429,55807,36,78117,14175,85582,70018,8131,23695,0,0,0,0,0,0,0,0,0,0,-34066.0,-8546.0,-6391.0,-77.0,-24419.0,-24514.0,-33042.0,-30982.0,-1024.0,-3084.0,100,7.9,59.6,0.0,83.4,15.1,91.3,74.7,8.7,25.3,100,7.9,59.6,0.0,83.4,15.1,91.3,74.7,8.7,25.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,4,26,1,10,8,15,34,46,4,26,1,10,8,15,34,0,0,0,0,0,0,0,0,61.3,34.2,86.2,45.8,61.2,34.2,84.1,45.8,61.3,34.2,86.2,45.8,61.2,34.2,84.1,45.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 125,000 SWISS FRANCS)"
3587,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,60307,2006-03-07,092741,CME,0,92,127779,15975,62198,113,102536,38689,118624,101000,9155,26779,127779,15975,62198,113,102536,38689,118624,101000,9155,26779,0,0,0,0,0,0,0,0,0,0,-6639.0,-334.0,-22373.0,113.0,-5429.0,14142.0,-5650.0,-8118.0,-989.0,1479.0,100,12.5,48.7,0.1,80.2,30.3,92.8,79.0,7.2,21.0,100,12.5,48.7,0.1,80.2,30.3,92.8,79.0,7.2,21.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,8,32,2,18,16,27,49,63,8,32,2,18,16,27,49,0,0,0,0,0,0,0,0,50.5,30.7,75.9,43.3,49.9,30.0,73.6,42.6,50.5,30.7,75.9,43.3,49.9,30.0,73.6,42.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 125,000 SWISS FRANCS)"
3588,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,60228,2006-02-28,092741,CME,0,92,134418,16309,84571,0,107965,24547,124274,109118,10144,25300,134418,16309,84571,0,107965,24547,124274,109118,10144,25300,0,0,0,0,0,0,0,0,0,0,22010.0,-7480.0,23807.0,0.0,29144.0,-3690.0,21664.0,20117.0,346.0,1893.0,100,12.1,62.9,0.0,80.3,18.3,92.5,81.2,7.5,18.8,100,12.1,62.9,0.0,80.3,18.3,92.5,81.2,7.5,18.8,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64,7,36,0,17,11,24,47,64,7,36,0,17,11,24,47,0,0,0,0,0,0,0,0,49.0,31.7,73.2,44.6,48.6,31.7,72.8,44.6,49.0,31.7,73.2,44.6,48.6,31.7,72.8,44.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 125,000 SWISS FRANCS)"
3589,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,60221,2006-02-21,092741,CME,0,92,112408,23789,60764,0,78821,28237,102610,89001,9798,23407,112408,23789,60764,0,78821,28237,102610,89001,9798,23407,0,0,0,0,0,0,0,0,0,0,4065.0,2177.0,7964.0,-101.0,1300.0,-5279.0,3376.0,2584.0,689.0,1481.0,100,21.2,54.1,0.0,70.1,25.1,91.3,79.2,8.7,20.8,100,21.2,54.1,0.0,70.1,25.1,91.3,79.2,8.7,20.8,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57,7,30,0,15,11,22,41,57,7,30,0,15,11,22,41,0,0,0,0,0,0,0,0,52.1,29.5,76.8,43.3,52.1,29.5,75.8,43.3,52.1,29.5,76.8,43.3,52.1,29.5,75.8,43.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 125,000 SWISS FRANCS)"
3590,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,60214,2006-02-14,092741,CME,0,92,108343,21612,52800,101,77521,33516,99234,86417,9109,21926,108343,21612,52800,101,77521,33516,99234,86417,9109,21926,0,0,0,0,0,0,0,0,0,0,16211.0,-2012.0,14486.0,101.0,17209.0,-1833.0,15298.0,12754.0,913.0,3457.0,100,19.9,48.7,0.1,71.6,30.9,91.6,79.8,8.4,20.2,100,19.9,48.7,0.1,71.6,30.9,91.6,79.8,8.4,20.2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,6,27,1,14,12,21,39,54,6,27,1,14,12,21,39,0,0,0,0,0,0,0,0,54.6,34.8,78.5,48.3,54.5,34.8,76.9,47.9,54.6,34.8,78.5,48.3,54.5,34.8,76.9,47.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 125,000 SWISS FRANCS)"
3591,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,60207,2006-02-07,092741,CME,0,92,92132,23624,38314,0,60312,35349,83936,73663,8196,18469,92132,23624,38314,0,60312,35349,83936,73663,8196,18469,0,0,0,0,0,0,0,0,0,0,8010.0,-2598.0,13075.0,-72.0,15730.0,-6523.0,13060.0,6480.0,-5050.0,1530.0,100,25.6,41.6,0.0,65.5,38.4,91.1,80.0,8.9,20.0,100,25.6,41.6,0.0,65.5,38.4,91.1,80.0,8.9,20.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,8,21,0,12,12,20,33,48,8,21,0,12,12,20,33,0,0,0,0,0,0,0,0,53.4,33.9,77.3,49.4,53.4,33.8,74.8,49.4,53.4,33.9,77.3,49.4,53.4,33.8,74.8,49.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 125,000 SWISS FRANCS)"
3592,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,60131,2006-01-31,092741,CME,0,92,84122,26222,25239,72,44582,41872,70876,67183,13246,16939,84122,26222,25239,72,44582,41872,70876,67183,13246,16939,0,0,0,0,0,0,0,0,0,0,-1754.0,1894.0,5274.0,72.0,-1609.0,-10891.0,357.0,-5545.0,-2111.0,3791.0,100,31.2,30.0,0.1,53.0,49.8,84.3,79.9,15.7,20.1,100,31.2,30.0,0.1,53.0,49.8,84.3,79.9,15.7,20.1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,11,14,1,9,13,20,28,41,11,14,1,9,13,20,28,0,0,0,0,0,0,0,0,46.9,40.5,69.9,57.5,46.1,39.7,66.6,55.9,46.9,40.5,69.9,57.5,46.1,39.7,66.6,55.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 125,000 SWISS FRANCS)"
3593,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,60124,2006-01-24,092741,CME,0,92,85876,24328,19965,0,46191,52763,70519,72728,15357,13148,85876,24328,19965,0,46191,52763,70519,72728,15357,13148,0,0,0,0,0,0,0,0,0,0,5396.0,2972.0,69.0,0.0,-293.0,8333.0,2679.0,8402.0,2717.0,-3006.0,100,28.3,23.2,0.0,53.8,61.4,82.1,84.7,17.9,15.3,100,28.3,23.2,0.0,53.8,61.4,82.1,84.7,17.9,15.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,10,13,0,10,15,20,28,42,10,13,0,10,15,20,28,0,0,0,0,0,0,0,0,45.3,45.7,69.7,61.4,44.2,45.5,66.7,60.7,45.3,45.7,69.7,61.4,44.2,45.5,66.7,60.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 125,000 SWISS FRANCS)"
3594,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,60117,2006-01-17,092741,CME,0,92,80480,21356,19896,0,46484,44430,67840,64326,12640,16154,80480,21356,19896,0,46484,44430,67840,64326,12640,16154,0,0,0,0,0,0,0,0,0,0,1451.0,-2782.0,-4482.0,0.0,5425.0,4593.0,2643.0,111.0,-1192.0,1340.0,100,26.5,24.7,0.0,57.8,55.2,84.3,79.9,15.7,20.1,100,26.5,24.7,0.0,57.8,55.2,84.3,79.9,15.7,20.1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,8,15,0,9,15,17,30,41,8,15,0,9,15,17,30,0,0,0,0,0,0,0,0,48.3,39.3,74.5,55.4,46.1,38.9,72.0,55.0,48.3,39.3,74.5,55.4,46.1,38.9,72.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 125,000 SWISS FRANCS)"
3595,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,60110,2006-01-10,092741,CME,0,92,79029,24138,24378,0,41059,39837,65197,64215,13832,14814,79029,24138,24378,0,41059,39837,65197,64215,13832,14814,0,0,0,0,0,0,0,0,0,0,1661.0,9136.0,-7135.0,0.0,-12789.0,15812.0,-3653.0,8677.0,5314.0,-7016.0,100,30.5,30.8,0.0,52.0,50.4,82.5,81.3,17.5,18.7,100,30.5,30.8,0.0,52.0,50.4,82.5,81.3,17.5,18.7,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,7,16,0,10,15,17,31,42,7,16,0,10,15,17,31,0,0,0,0,0,0,0,0,44.5,38.7,69.0,53.5,42.7,38.7,66.6,53.4,44.5,38.7,69.0,53.5,42.7,38.7,66.6,53.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 125,000 SWISS FRANCS)"
3596,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,60103,2006-01-03,092741,CME,0,92,77368,15002,31513,0,53848,24025,68850,55538,8518,21830,77368,15002,31513,0,53848,24025,68850,55538,8518,21830,0,0,0,0,0,0,0,0,0,0,-9183.0,5970.0,-15845.0,0.0,-16120.0,6257.0,-10150.0,-9588.0,967.0,405.0,100,19.4,40.7,0.0,69.6,31.1,89.0,71.8,11.0,28.2,100,19.4,40.7,0.0,69.6,31.1,89.0,71.8,11.0,28.2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,6,19,0,10,14,16,33,45,6,19,0,10,14,16,33,0,0,0,0,0,0,0,0,51.2,32.3,74.5,43.9,49.9,32.3,73.1,43.9,51.2,32.3,74.5,43.9,49.9,32.3,73.1,43.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 125,000 SWISS FRANCS)"
3597,MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,61226,2006-12-26,095741,CME,0,95,95521,62756,7975,536,28387,85221,91679,93732,3842,1789,95521,62756,7975,536,28387,85221,91679,93732,3842,1789,0,0,0,0,0,0,0,0,0,0,14707.0,-7022.0,-1800.0,536.0,21935.0,39979.0,15449.0,38715.0,-742.0,-24008.0,100,65.7,8.3,0.6,29.7,89.2,96.0,98.1,4.0,1.9,100,65.7,8.3,0.6,29.7,89.2,96.0,98.1,4.0,1.9,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89,51,12,2,15,16,67,29,89,51,12,2,15,16,67,29,0,0,0,0,0,0,0,0,56.4,73.2,64.4,86.0,38.1,52.9,45.8,64.6,56.4,73.2,64.4,86.0,38.1,52.9,45.8,64.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 500,000 MEXICAN PESOS)"
3598,MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,61219,2006-12-19,095741,CME,0,95,80814,69778,9775,0,6452,45242,76230,55017,4584,25797,80814,69778,9775,0,6452,45242,76230,55017,4584,25797,0,0,0,0,0,0,0,0,0,0,-28036.0,13950.0,1583.0,-1472.0,-41308.0,-51074.0,-28830.0,-50963.0,794.0,22927.0,100,86.3,12.1,0.0,8.0,56.0,94.3,68.1,5.7,31.9,100,86.3,12.1,0.0,8.0,56.0,94.3,68.1,5.7,31.9,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89,53,12,0,11,13,64,25,89,53,12,0,11,13,64,25,0,0,0,0,0,0,0,0,51.5,46.0,61.8,57.2,51.5,46.0,61.8,57.2,51.5,46.0,61.8,57.2,51.5,46.0,61.8,57.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 500,000 MEXICAN PESOS)"
3599,MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,61212,2006-12-12,095741,CME,0,95,108850,55828,8192,1472,47760,96316,105060,105980,3790,2870,108850,55828,8192,1472,47760,96316,105060,105980,3790,2870,0,0,0,0,0,0,0,0,0,0,35028.0,21893.0,-394.0,723.0,12918.0,35465.0,35534.0,35794.0,-506.0,-766.0,100,51.3,7.5,1.4,43.9,88.5,96.5,97.4,3.5,2.6,100,51.3,7.5,1.4,43.9,88.5,96.5,97.4,3.5,2.6,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89,40,19,3,19,21,61,41,89,40,19,3,19,21,61,41,0,0,0,0,0,0,0,0,45.9,56.0,63.2,75.8,33.1,44.3,43.1,55.4,45.9,56.0,63.2,75.8,33.1,44.3,43.1,55.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 500,000 MEXICAN PESOS)"
3600,MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,61205,2006-12-05,095741,CME,0,95,73822,33935,8586,749,34842,60851,69526,70186,4296,3636,73822,33935,8586,749,34842,60851,69526,70186,4296,3636,0,0,0,0,0,0,0,0,0,0,306.0,6502.0,-15558.0,-481.0,-5953.0,15800.0,68.0,-239.0,238.0,545.0,100,46.0,11.6,1.0,47.2,82.4,94.2,95.1,5.8,4.9,100,46.0,11.6,1.0,47.2,82.4,94.2,95.1,5.8,4.9,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88,37,21,3,17,19,55,42,88,37,21,3,17,19,55,42,0,0,0,0,0,0,0,0,36.4,58.9,54.8,75.7,32.9,52.3,45.9,64.5,36.4,58.9,54.8,75.7,32.9,52.3,45.9,64.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 500,000 MEXICAN PESOS)"
3601,MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,61128,2006-11-28,095741,CME,0,95,73516,27433,24144,1230,40795,45051,69458,70425,4058,3091,73516,27433,24144,1230,40795,45051,69458,70425,4058,3091,0,0,0,0,0,0,0,0,0,0,-3033.0,-7588.0,1262.0,153.0,4570.0,-4333.0,-2865.0,-2918.0,-168.0,-115.0,100,37.3,32.8,1.7,55.5,61.3,94.5,95.8,5.5,4.2,100,37.3,32.8,1.7,55.5,61.3,94.5,95.8,5.5,4.2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87,34,22,3,19,17,55,41,87,34,22,3,19,17,55,41,0,0,0,0,0,0,0,0,43.1,63.1,55.4,80.2,42.7,62.9,54.1,76.9,43.1,63.1,55.4,80.2,42.7,62.9,54.1,76.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 500,000 MEXICAN PESOS)"
3602,MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,61121,2006-11-21,095741,CME,0,95,76549,35021,22882,1077,36225,49384,72323,73343,4226,3206,76549,35021,22882,1077,36225,49384,72323,73343,4226,3206,0,0,0,0,0,0,0,0,0,0,2394.0,-10798.0,11223.0,15.0,15088.0,-9433.0,4305.0,1805.0,-1911.0,589.0,100,45.7,29.9,1.4,47.3,64.5,94.5,95.8,5.5,4.2,100,45.7,29.9,1.4,47.3,64.5,94.5,95.8,5.5,4.2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95,42,22,4,20,16,64,41,95,42,22,4,20,16,64,41,0,0,0,0,0,0,0,0,35.1,61.7,51.8,77.1,34.8,60.6,51.5,74.6,35.1,61.7,51.8,77.1,34.8,60.6,51.5,74.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 500,000 MEXICAN PESOS)"
3603,MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,61114,2006-11-14,095741,CME,0,95,74155,45819,11659,1062,21137,58817,68018,71538,6137,2617,74155,45819,11659,1062,21137,58817,68018,71538,6137,2617,0,0,0,0,0,0,0,0,0,0,-16143.0,-21806.0,2094.0,889.0,4422.0,-19087.0,-16495.0,-16104.0,352.0,-39.0,100,61.8,15.7,1.4,28.5,79.3,91.7,96.5,8.3,3.5,100,61.8,15.7,1.4,28.5,79.3,91.7,96.5,8.3,3.5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,52,16,3,17,18,70,36,99,52,16,3,17,18,70,36,0,0,0,0,0,0,0,0,29.7,59.5,44.8,76.3,29.7,58.4,44.8,75.1,29.7,59.5,44.8,76.3,29.7,58.4,44.8,75.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 500,000 MEXICAN PESOS)"
3604,MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,61107,2006-11-07,095741,CME,0,95,90298,67625,9565,173,16715,77904,84513,87642,5785,2656,90298,67625,9565,173,16715,77904,84513,87642,5785,2656,0,0,0,0,0,0,0,0,0,0,-23034.0,-25513.0,-1392.0,8.0,2118.0,-22269.0,-23387.0,-23653.0,353.0,619.0,100,74.9,10.6,0.2,18.5,86.3,93.6,97.1,6.4,2.9,100,74.9,10.6,0.2,18.5,86.3,93.6,97.1,6.4,2.9,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,59,11,1,14,19,74,30,100,59,11,1,14,19,74,30,0,0,0,0,0,0,0,0,40.8,55.7,52.2,78.7,40.8,54.5,52.2,77.5,40.8,55.7,52.2,78.7,40.8,54.5,52.2,77.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 500,000 MEXICAN PESOS)"
3605,MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,61031,2006-10-31,095741,CME,0,95,113332,93138,10957,165,14597,100173,107900,111295,5432,2037,113332,93138,10957,165,14597,100173,107900,111295,5432,2037,0,0,0,0,0,0,0,0,0,0,13479.0,14086.0,-1012.0,-2.0,-1436.0,14529.0,12648.0,13515.0,831.0,-36.0,100,82.2,9.7,0.1,12.9,88.4,95.2,98.2,4.8,1.8,100,82.2,9.7,0.1,12.9,88.4,95.2,98.2,4.8,1.8,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101,60,10,1,12,20,73,31,101,60,10,1,12,20,73,31,0,0,0,0,0,0,0,0,48.3,56.5,61.1,79.0,48.3,55.5,61.1,78.0,48.3,56.5,61.1,79.0,48.3,55.5,61.1,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 500,000 MEXICAN PESOS)"
